occurrenceID,basisOfRecord,institutionCode,datasetName,occurrenceStatus,eventID,materialSampleID,eventDate,organismQuantity,organismQuantityType,sampleSizeValue,sampleSizeUnit,samplingProtocol,associatedSequences,identificationReferences,identificationRemarks,locationID,decimalLatitude,decimalLongitude,countryCode,fieldNumber,minimumDepthInMeters,maximumDepthInMeters,habitat,occurrenceRemarks,eventRemarks,datasetID,verbatimIdentification,scientificNameID,scientificName,taxonRank,taxonId,taxonConceptID,catalogNumber
ARMS_SWC_Preemraff1_20200401_20200715_MF100_s1_r1:Otu86,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_SWC_Preemraff1_20200401_20200715,SAMEA7685773,2020-04-01/2020-07-15,3,DNA sequence reads,13059,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR4914096,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2% | PR2 v4.13 | VSEARCH v2.9.1; clustering similarity 97%,45G1 (http://marineregions.org/mrgid/42012),58.3533,11.43486,SE,SWC_Preemraff1,3.0,3.0,Industrial port; industrial; 9.2 - Subtidal Rock and Rocky Reefs,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_002,Main genome;Eukaryota;Opisthokonta;Metazoa;Echinodermata;NA;NA;NA;NA;NA;NA,urn:lsid:marinespecies.org:taxname:1806,Echinodermata,Phylum,Otu86,NCBI:7586,ARMS_SWC_Preemraff1_20200401_20200715_MF100_s1_r1
ARMS_SWC_Preemraff1_20200401_20200715_MF100_s1_r1:Otu89,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_SWC_Preemraff1_20200401_20200715,SAMEA7685773,2020-04-01/2020-07-15,48,DNA sequence reads,13059,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR4914096,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2% | PR2 v4.13 | VSEARCH v2.9.1; clustering similarity 97%,45G1 (http://marineregions.org/mrgid/42012),58.3533,11.43486,SE,SWC_Preemraff1,3.0,3.0,Industrial port; industrial; 9.2 - Subtidal Rock and Rocky Reefs,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_002,Main genome;Eukaryota;Opisthokonta;Metazoa;Arthropoda;Crustacea;Maxillopoda;Cyclopina;NA;NA;NA,urn:lsid:marinespecies.org:taxname:106437,Cyclopina,Genus,Otu89,NCBI:938102,ARMS_SWC_Preemraff1_20200401_20200715_MF100_s1_r1
ARMS_SWC_Preemraff1_20200401_20200715_MF100_s1_r1:Otu975,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_SWC_Preemraff1_20200401_20200715,SAMEA7685773,2020-04-01/2020-07-15,2,DNA sequence reads,13059,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR4914096,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2% | PR2 v4.13 | VSEARCH v2.9.1; clustering similarity 97%,45G1 (http://marineregions.org/mrgid/42012),58.3533,11.43486,SE,SWC_Preemraff1,3.0,3.0,Industrial port; industrial; 9.2 - Subtidal Rock and Rocky Reefs,uncertain classification (not marine),Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_002,Main genome;Eukaryota;Opisthokonta;Metazoa;Arthropoda;Crustacea;Maxillopoda;NA;NA;NA;NA,urn:lsid:marinespecies.org:taxname:1066,Crustacea,Subphylum,Otu975,NCBI:6657,ARMS_SWC_Preemraff1_20200401_20200715_MF100_s1_r1
ARMS_SWC_Preemraff1_20200401_20200715_MF100_s1_r1:Otu840,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_SWC_Preemraff1_20200401_20200715,SAMEA7685773,2020-04-01/2020-07-15,3,DNA sequence reads,13059,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR4914096,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2% | PR2 v4.13 | VSEARCH v2.9.1; clustering similarity 97%,45G1 (http://marineregions.org/mrgid/42012),58.3533,11.43486,SE,SWC_Preemraff1,3.0,3.0,Industrial port; industrial; 9.2 - Subtidal Rock and Rocky Reefs,uncertain classification (not marine),Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_002,Main genome;Eukaryota;Stramenopiles;Ochrophyta;Phaeophyceae;NA;NA;NA;NA;NA;NA,urn:lsid:marinespecies.org:taxname:830,Phaeophyceae,Class,Otu840,NCBI:2870,ARMS_SWC_Preemraff1_20200401_20200715_MF100_s1_r1
ARMS_SWC_Preemraff1_20200401_20200715_MF100_s1_r1:Otu506,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_SWC_Preemraff1_20200401_20200715,SAMEA7685773,2020-04-01/2020-07-15,3,DNA sequence reads,13059,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR4914096,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2% | PR2 v4.13 | VSEARCH v2.9.1; clustering similarity 97%,45G1 (http://marineregions.org/mrgid/42012),58.3533,11.43486,SE,SWC_Preemraff1,3.0,3.0,Industrial port; industrial; 9.2 - Subtidal Rock and Rocky Reefs,uncertain classification (not marine),Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_002,Main genome;Eukaryota;Opisthokonta;Metazoa;Arthropoda;Crustacea;Maxillopoda;NA;NA;NA;NA,urn:lsid:marinespecies.org:taxname:1066,Crustacea,Subphylum,Otu506,NCBI:6657,ARMS_SWC_Preemraff1_20200401_20200715_MF100_s1_r1
ARMS_SWC_Preemraff1_20200401_20200715_MF100_s1_r1:Otu1061,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_SWC_Preemraff1_20200401_20200715,SAMEA7685773,2020-04-01/2020-07-15,2,DNA sequence reads,13059,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR4914096,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2% | PR2 v4.13 | VSEARCH v2.9.1; clustering similarity 97%,45G1 (http://marineregions.org/mrgid/42012),58.3533,11.43486,SE,SWC_Preemraff1,3.0,3.0,Industrial port; industrial; 9.2 - Subtidal Rock and Rocky Reefs,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_002,Main genome;Eukaryota;Opisthokonta;Metazoa;Annelida;Polydora;NA;NA;NA;NA;NA,,Polydora,genus,Otu1061,NCBI:46600,ARMS_SWC_Preemraff1_20200401_20200715_MF100_s1_r1
ARMS_SWC_Preemraff1_20200401_20200715_MF100_s1_r1:Otu1065,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_SWC_Preemraff1_20200401_20200715,SAMEA7685773,2020-04-01/2020-07-15,2,DNA sequence reads,13059,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR4914096,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2% | PR2 v4.13 | VSEARCH v2.9.1; clustering similarity 97%,45G1 (http://marineregions.org/mrgid/42012),58.3533,11.43486,SE,SWC_Preemraff1,3.0,3.0,Industrial port; industrial; 9.2 - Subtidal Rock and Rocky Reefs,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_002,Main genome;Eukaryota;Opisthokonta;Metazoa;Annelida;Polydora;NA;NA;NA;NA;NA,,Polydora,genus,Otu1065,NCBI:46600,ARMS_SWC_Preemraff1_20200401_20200715_MF100_s1_r1
ARMS_SWC_Preemraff1_20200401_20200715_MF100_s1_r1:Otu655,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_SWC_Preemraff1_20200401_20200715,SAMEA7685773,2020-04-01/2020-07-15,10,DNA sequence reads,13059,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR4914096,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2% | PR2 v4.13 | VSEARCH v2.9.1; clustering similarity 97%,45G1 (http://marineregions.org/mrgid/42012),58.3533,11.43486,SE,SWC_Preemraff1,3.0,3.0,Industrial port; industrial; 9.2 - Subtidal Rock and Rocky Reefs,uncertain classification (not marine),Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_002,Main genome;Eukaryota;Opisthokonta;Metazoa;Mollusca;Gastropoda;Caenogastropoda;NA;NA;NA;NA,urn:lsid:marinespecies.org:taxname:224570,Caenogastropoda,Subclass,Otu655,NCBI:69555,ARMS_SWC_Preemraff1_20200401_20200715_MF100_s1_r1
ARMS_SWC_Preemraff1_20200401_20200715_MF100_s1_r1:Otu656,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_SWC_Preemraff1_20200401_20200715,SAMEA7685773,2020-04-01/2020-07-15,2,DNA sequence reads,13059,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR4914096,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2% | PR2 v4.13 | VSEARCH v2.9.1; clustering similarity 97%,45G1 (http://marineregions.org/mrgid/42012),58.3533,11.43486,SE,SWC_Preemraff1,3.0,3.0,Industrial port; industrial; 9.2 - Subtidal Rock and Rocky Reefs,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_002,Main genome;Eukaryota;Opisthokonta;Metazoa;Echinodermata;NA;NA;NA;NA;NA;NA,urn:lsid:marinespecies.org:taxname:1806,Echinodermata,Phylum,Otu656,NCBI:7586,ARMS_SWC_Preemraff1_20200401_20200715_MF100_s1_r1
ARMS_SWC_Preemraff1_20200401_20200715_MF100_s1_r1:Otu2692,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_SWC_Preemraff1_20200401_20200715,SAMEA7685773,2020-04-01/2020-07-15,2,DNA sequence reads,13059,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR4914096,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2% | PR2 v4.13 | VSEARCH v2.9.1; clustering similarity 97%,45G1 (http://marineregions.org/mrgid/42012),58.3533,11.43486,SE,SWC_Preemraff1,3.0,3.0,Industrial port; industrial; 9.2 - Subtidal Rock and Rocky Reefs,uncertain classification (not marine),Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_002,Main genome;Eukaryota;Opisthokonta;Metazoa;Arthropoda;Crustacea;Ostracoda;NA;NA;NA;NA,urn:lsid:marinespecies.org:taxname:1078,Ostracoda,Class,Otu2692,NCBI:6670,ARMS_SWC_Preemraff1_20200401_20200715_MF100_s1_r1
ARMS_SWC_Preemraff1_20200401_20200715_MF100_s1_r1:Otu237,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_SWC_Preemraff1_20200401_20200715,SAMEA7685773,2020-04-01/2020-07-15,49,DNA sequence reads,13059,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR4914096,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2% | PR2 v4.13 | VSEARCH v2.9.1; clustering similarity 97%,45G1 (http://marineregions.org/mrgid/42012),58.3533,11.43486,SE,SWC_Preemraff1,3.0,3.0,Industrial port; industrial; 9.2 - Subtidal Rock and Rocky Reefs,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_002,Main genome;Eukaryota;Opisthokonta;Metazoa;Mollusca;Bivalvia;Mytiloida;NA;NA;NA;NA,urn:lsid:marinespecies.org:taxname:210,Mytilida,Order,Otu237,NCBI:6546,ARMS_SWC_Preemraff1_20200401_20200715_MF100_s1_r1
ARMS_SWC_Preemraff1_20200401_20200715_MF100_s1_r1:Otu233,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_SWC_Preemraff1_20200401_20200715,SAMEA7685773,2020-04-01/2020-07-15,12,DNA sequence reads,13059,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR4914096,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2% | PR2 v4.13 | VSEARCH v2.9.1; clustering similarity 97%,45G1 (http://marineregions.org/mrgid/42012),58.3533,11.43486,SE,SWC_Preemraff1,3.0,3.0,Industrial port; industrial; 9.2 - Subtidal Rock and Rocky Reefs,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_002,Main genome;Eukaryota;Opisthokonta;Metazoa;Arthropoda;Crustacea;Maxillopoda;Cyclopina;NA;NA;NA,urn:lsid:marinespecies.org:taxname:106437,Cyclopina,Genus,Otu233,NCBI:938102,ARMS_SWC_Preemraff1_20200401_20200715_MF100_s1_r1
ARMS_SWC_Preemraff1_20200401_20200715_MF100_s1_r1:Otu239,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_SWC_Preemraff1_20200401_20200715,SAMEA7685773,2020-04-01/2020-07-15,3,DNA sequence reads,13059,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR4914096,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2% | PR2 v4.13 | VSEARCH v2.9.1; clustering similarity 97%,45G1 (http://marineregions.org/mrgid/42012),58.3533,11.43486,SE,SWC_Preemraff1,3.0,3.0,Industrial port; industrial; 9.2 - Subtidal Rock and Rocky Reefs,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_002,Main genome;Eukaryota;Archaeplastida;Rhodophyta;Compsopogonophyceae;Erythropeltidales;NA;NA;NA;NA;NA,,Erythropeltidales,order,Otu239,NCBI:31351,ARMS_SWC_Preemraff1_20200401_20200715_MF100_s1_r1
ARMS_SWC_Preemraff1_20200401_20200715_MF100_s1_r1:Otu238,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_SWC_Preemraff1_20200401_20200715,SAMEA7685773,2020-04-01/2020-07-15,37,DNA sequence reads,13059,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR4914096,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2% | PR2 v4.13 | VSEARCH v2.9.1; clustering similarity 97%,45G1 (http://marineregions.org/mrgid/42012),58.3533,11.43486,SE,SWC_Preemraff1,3.0,3.0,Industrial port; industrial; 9.2 - Subtidal Rock and Rocky Reefs,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_002,Main genome;Eukaryota;Opisthokonta;Metazoa;Arthropoda;Crustacea;Maxillopoda;Paramenophia;NA;NA;NA,urn:lsid:marinespecies.org:taxname:150175,Paramenophia,Genus,Otu238,NCBI:512235,ARMS_SWC_Preemraff1_20200401_20200715_MF100_s1_r1
ARMS_SWC_Preemraff1_20200401_20200715_MF100_s1_r1:Otu2209,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_SWC_Preemraff1_20200401_20200715,SAMEA7685773,2020-04-01/2020-07-15,2,DNA sequence reads,13059,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR4914096,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2% | PR2 v4.13 | VSEARCH v2.9.1; clustering similarity 97%,45G1 (http://marineregions.org/mrgid/42012),58.3533,11.43486,SE,SWC_Preemraff1,3.0,3.0,Industrial port; industrial; 9.2 - Subtidal Rock and Rocky Reefs,uncertain classification (not marine),Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_002,Main genome;Eukaryota;Opisthokonta;Metazoa;Arthropoda;Crustacea;Maxillopoda;NA;NA;NA;NA,urn:lsid:marinespecies.org:taxname:1066,Crustacea,Subphylum,Otu2209,NCBI:6657,ARMS_SWC_Preemraff1_20200401_20200715_MF100_s1_r1
ARMS_SWC_Preemraff1_20200401_20200715_MF100_s1_r1:Otu2208,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_SWC_Preemraff1_20200401_20200715,SAMEA7685773,2020-04-01/2020-07-15,3,DNA sequence reads,13059,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR4914096,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2% | PR2 v4.13 | VSEARCH v2.9.1; clustering similarity 97%,45G1 (http://marineregions.org/mrgid/42012),58.3533,11.43486,SE,SWC_Preemraff1,3.0,3.0,Industrial port; industrial; 9.2 - Subtidal Rock and Rocky Reefs,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_002,Main genome;Eukaryota;Opisthokonta;Metazoa;Arthropoda;Crustacea;Maxillopoda;Cyclopina;NA;NA;NA,urn:lsid:marinespecies.org:taxname:106437,Cyclopina,Genus,Otu2208,NCBI:938102,ARMS_SWC_Preemraff1_20200401_20200715_MF100_s1_r1
ARMS_SWC_Preemraff1_20200401_20200715_MF100_s1_r1:Otu2205,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_SWC_Preemraff1_20200401_20200715,SAMEA7685773,2020-04-01/2020-07-15,2,DNA sequence reads,13059,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR4914096,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2% | PR2 v4.13 | VSEARCH v2.9.1; clustering similarity 97%,45G1 (http://marineregions.org/mrgid/42012),58.3533,11.43486,SE,SWC_Preemraff1,3.0,3.0,Industrial port; industrial; 9.2 - Subtidal Rock and Rocky Reefs,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_002,Main genome;Eukaryota;Opisthokonta;Metazoa;Arthropoda;Crustacea;Maxillopoda;Paramenophia;NA;NA;NA,urn:lsid:marinespecies.org:taxname:150175,Paramenophia,Genus,Otu2205,NCBI:512235,ARMS_SWC_Preemraff1_20200401_20200715_MF100_s1_r1
ARMS_SWC_Preemraff1_20200401_20200715_MF100_s1_r1:Otu2204,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_SWC_Preemraff1_20200401_20200715,SAMEA7685773,2020-04-01/2020-07-15,2,DNA sequence reads,13059,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR4914096,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2% | PR2 v4.13 | VSEARCH v2.9.1; clustering similarity 97%,45G1 (http://marineregions.org/mrgid/42012),58.3533,11.43486,SE,SWC_Preemraff1,3.0,3.0,Industrial port; industrial; 9.2 - Subtidal Rock and Rocky Reefs,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_002,Main genome;Eukaryota;Archaeplastida;Rhodophyta;Compsopogonophyceae;Erythropeltidales;NA;NA;NA;NA;NA,,Erythropeltidales,order,Otu2204,NCBI:31351,ARMS_SWC_Preemraff1_20200401_20200715_MF100_s1_r1
ARMS_SWC_Preemraff1_20200401_20200715_MF100_s1_r1:Otu2207,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_SWC_Preemraff1_20200401_20200715,SAMEA7685773,2020-04-01/2020-07-15,4,DNA sequence reads,13059,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR4914096,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2% | PR2 v4.13 | VSEARCH v2.9.1; clustering similarity 97%,45G1 (http://marineregions.org/mrgid/42012),58.3533,11.43486,SE,SWC_Preemraff1,3.0,3.0,Industrial port; industrial; 9.2 - Subtidal Rock and Rocky Reefs,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_002,Main genome;Eukaryota;Opisthokonta;Metazoa;Arthropoda;Crustacea;Maxillopoda;Cyclopina;NA;NA;NA,urn:lsid:marinespecies.org:taxname:106437,Cyclopina,Genus,Otu2207,NCBI:938102,ARMS_SWC_Preemraff1_20200401_20200715_MF100_s1_r1
