occurrenceID,basisOfRecord,institutionCode,datasetName,occurrenceStatus,eventID,materialSampleID,eventDate,organismQuantity,organismQuantityType,sampleSizeValue,sampleSizeUnit,samplingProtocol,associatedSequences,identificationReferences,identificationRemarks,locationID,decimalLatitude,decimalLongitude,countryCode,fieldNumber,minimumDepthInMeters,maximumDepthInMeters,habitat,occurrenceRemarks,eventRemarks,datasetID,verbatimIdentification,scientificNameID,scientificName,taxonRank,taxonId,taxonConceptID,catalogNumber
ARMS_BelgiumCoast_AJJC81_20200506_20201012_MF100_s1_r1:ASV_70:05b1cf4e28a192e03312b163914aad6ee6b2016d,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_BelgiumCoast_AJJC81_20200506_20201012,SAMEA10020971,2020-05-06/2020-10-12,10,DNA sequence reads,12,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7125481,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2 | Midori v2 | swarm2; d = 10,Belgian Part of the North Sea (http://marineregions.org/mrgid/26567),51.6533567,2.79178508,BE,BelgiumCoast_AJJC81,38.0,38.0,Wind farm; semi-industrial; 9.5 - Subtidal Sandy-Mud,,Was a crate cover used when retrieving the unit: no; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_002,Eukaryota;Chordata;Mammalia;Carnivora;Viverridae;Paradoxurus;Paradoxurus jerdoni,,Eukaryota,domain,ASV_70:05b1cf4e28a192e03312b163914aad6ee6b2016d,NCBI:395009,ARMS_BelgiumCoast_AJJC81_20200506_20201012_MF100_s1_r1
ARMS_Getxo_G3_20200624_20201103_SF40_s1_r1:ASV_51:33da948d5921884c0aeb393e2b5c64a8041c776f,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_Getxo_G3_20200624_20201103,SAMEA10021258,2020-06-24/2020-11-03,2,DNA sequence reads,4136,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7127688,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2 | Midori v2 | swarm2; d = 10,Abra de Bilbao (http://marineregions.org/mrgid/17355),43.33843,-3.01483,ES,Getxo_G3,5.0,10.0,Marina; semi-industrial; 9.6 - Subtidal Muddy,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Sessile,https://github.com/arms-mbon/data_release_002,Eukaryota;Annelida;Polychaeta;Dinophilidae;Dinophilidae;Dinophilus;Dinophilus vorticoides,urn:lsid:marinespecies.org:taxname:130002,Dinophilus vorticoides,Species,ASV_51:33da948d5921884c0aeb393e2b5c64a8041c776f,NCBI:2576727,ARMS_Getxo_G3_20200624_20201103_SF40_s1_r1
ARMS_Getxo_G3_20200624_20201103_SF40_s1_r1:ASV_54:b9b27b3887c6b5cfd037265bdd42a64d3af37704,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_Getxo_G3_20200624_20201103,SAMEA10021258,2020-06-24/2020-11-03,4,DNA sequence reads,4136,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7127688,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2 | Midori v2 | swarm2; d = 10,Abra de Bilbao (http://marineregions.org/mrgid/17355),43.33843,-3.01483,ES,Getxo_G3,5.0,10.0,Marina; semi-industrial; 9.6 - Subtidal Muddy,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Sessile,https://github.com/arms-mbon/data_release_002,Eukaryota;Arthropoda;Malacostraca;Amphipoda;Corophiidae;Monocorophium;Monocorophium acherusicum,urn:lsid:marinespecies.org:taxname:225814,Monocorophium acherusicum,Species,ASV_54:b9b27b3887c6b5cfd037265bdd42a64d3af37704,NCBI:1582900,ARMS_Getxo_G3_20200624_20201103_SF40_s1_r1
ARMS_Getxo_G3_20200624_20201103_SF40_s1_r1:ASV_56:10f12e7e78d9e2032c6f0a32ed8b22dc55a985fc,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_Getxo_G3_20200624_20201103,SAMEA10021258,2020-06-24/2020-11-03,5,DNA sequence reads,4136,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7127688,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2 | Midori v2 | swarm2; d = 10,Abra de Bilbao (http://marineregions.org/mrgid/17355),43.33843,-3.01483,ES,Getxo_G3,5.0,10.0,Marina; semi-industrial; 9.6 - Subtidal Muddy,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Sessile,https://github.com/arms-mbon/data_release_002,Eukaryota;Porifera;Demospongiae;Suberitida;Suberitidae;Protosuberites;Protosuberites denhartogi,urn:lsid:marinespecies.org:taxname:170782,Protosuberites denhartogi,Species,ASV_56:10f12e7e78d9e2032c6f0a32ed8b22dc55a985fc,NCBI:283546,ARMS_Getxo_G3_20200624_20201103_SF40_s1_r1
ARMS_Getxo_G3_20200624_20201103_SF40_s1_r1:ASV_58:5ba847a8f599e84c00d961b9f5877e9ed7deba5d,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_Getxo_G3_20200624_20201103,SAMEA10021258,2020-06-24/2020-11-03,3,DNA sequence reads,4136,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7127688,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2 | Midori v2 | swarm2; d = 10,Abra de Bilbao (http://marineregions.org/mrgid/17355),43.33843,-3.01483,ES,Getxo_G3,5.0,10.0,Marina; semi-industrial; 9.6 - Subtidal Muddy,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Sessile,https://github.com/arms-mbon/data_release_002,Eukaryota;Jakobida;Jakobida;Jakobida;Histionidae;Histiona;Histiona aroides,,Eukaryota,domain,ASV_58:5ba847a8f599e84c00d961b9f5877e9ed7deba5d,NCBI:392300,ARMS_Getxo_G3_20200624_20201103_SF40_s1_r1
ARMS_Getxo_G3_20200624_20201103_SF40_s1_r1:ASV_107:e90b8d079c1cdbd88f7038cdf48ceb69cfad20d0,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_Getxo_G3_20200624_20201103,SAMEA10021258,2020-06-24/2020-11-03,2,DNA sequence reads,4136,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7127688,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2 | Midori v2 | swarm2; d = 10,Abra de Bilbao (http://marineregions.org/mrgid/17355),43.33843,-3.01483,ES,Getxo_G3,5.0,10.0,Marina; semi-industrial; 9.6 - Subtidal Muddy,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Sessile,https://github.com/arms-mbon/data_release_002,Eukaryota;Arthropoda;Hexanauplia;Harpacticoida;Ameiridae;Proameira;Proameira psammophila,,Eukaryota,domain,ASV_107:e90b8d079c1cdbd88f7038cdf48ceb69cfad20d0,NCBI:2593145,ARMS_Getxo_G3_20200624_20201103_SF40_s1_r1
ARMS_Getxo_G3_20200624_20201103_SF40_s1_r1:ASV_133:49af564def6941c5c7081e6348ec8126198b5add,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_Getxo_G3_20200624_20201103,SAMEA10021258,2020-06-24/2020-11-03,2,DNA sequence reads,4136,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7127688,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2 | Midori v2 | swarm2; d = 10,Abra de Bilbao (http://marineregions.org/mrgid/17355),43.33843,-3.01483,ES,Getxo_G3,5.0,10.0,Marina; semi-industrial; 9.6 - Subtidal Muddy,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Sessile,https://github.com/arms-mbon/data_release_002,Eukaryota;Porifera;Demospongiae;Dendroceratida;Dictyodendrillidae;Igernella;Igernella notabilis,urn:lsid:marinespecies.org:taxname:131594,Dendroceratida,Order,ASV_133:49af564def6941c5c7081e6348ec8126198b5add,NCBI:479643,ARMS_Getxo_G3_20200624_20201103_SF40_s1_r1
ARMS_Getxo_G3_20200624_20201103_SF40_s1_r1:ASV_144:7a71803883af72d5ed5f881552ff3c00efceeee8,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_Getxo_G3_20200624_20201103,SAMEA10021258,2020-06-24/2020-11-03,2,DNA sequence reads,4136,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7127688,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2 | Midori v2 | swarm2; d = 10,Abra de Bilbao (http://marineregions.org/mrgid/17355),43.33843,-3.01483,ES,Getxo_G3,5.0,10.0,Marina; semi-industrial; 9.6 - Subtidal Muddy,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Sessile,https://github.com/arms-mbon/data_release_002,Eukaryota;Echinodermata;Ophiuroidea;Ophiurida;Ophiotrichidae;Ophiothrix;Ophiothrix armata,,Eukaryota,domain,ASV_144:7a71803883af72d5ed5f881552ff3c00efceeee8,NCBI:1815224,ARMS_Getxo_G3_20200624_20201103_SF40_s1_r1
ARMS_Getxo_G3_20200624_20201103_SF40_s1_r1:ASV_162:b2d78ac004da37c5efb1ec645866b463887302d6,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_Getxo_G3_20200624_20201103,SAMEA10021258,2020-06-24/2020-11-03,2,DNA sequence reads,4136,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7127688,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2 | Midori v2 | swarm2; d = 10,Abra de Bilbao (http://marineregions.org/mrgid/17355),43.33843,-3.01483,ES,Getxo_G3,5.0,10.0,Marina; semi-industrial; 9.6 - Subtidal Muddy,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Sessile,https://github.com/arms-mbon/data_release_002,Eukaryota;Arthropoda;Hexanauplia;Harpacticoida;Ameiridae;Proameira;Proameira psammophila,,Eukaryota,domain,ASV_162:b2d78ac004da37c5efb1ec645866b463887302d6,NCBI:2593145,ARMS_Getxo_G3_20200624_20201103_SF40_s1_r1
ARMS_Getxo_G3_20200624_20201103_SF40_s1_r1:ASV_168:c64a2553fbd34da7b86923b62caa8eebf429dc03,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_Getxo_G3_20200624_20201103,SAMEA10021258,2020-06-24/2020-11-03,2,DNA sequence reads,4136,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7127688,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2 | Midori v2 | swarm2; d = 10,Abra de Bilbao (http://marineregions.org/mrgid/17355),43.33843,-3.01483,ES,Getxo_G3,5.0,10.0,Marina; semi-industrial; 9.6 - Subtidal Muddy,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Sessile,https://github.com/arms-mbon/data_release_002,Eukaryota;Annelida;Polychaeta;Phyllodocida;Phyllodocidae;Eumida;Eumida maia,urn:lsid:marinespecies.org:taxname:564486,Eumida maia,Species,ASV_168:c64a2553fbd34da7b86923b62caa8eebf429dc03,NCBI:945090,ARMS_Getxo_G3_20200624_20201103_SF40_s1_r1
ARMS_Getxo_G3_20200624_20201103_SF40_s1_r1:ASV_210:0fa64099c78413c0355d3684de3ea10c805b65ac,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_Getxo_G3_20200624_20201103,SAMEA10021258,2020-06-24/2020-11-03,2,DNA sequence reads,4136,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7127688,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2 | Midori v2 | swarm2; d = 10,Abra de Bilbao (http://marineregions.org/mrgid/17355),43.33843,-3.01483,ES,Getxo_G3,5.0,10.0,Marina; semi-industrial; 9.6 - Subtidal Muddy,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Sessile,https://github.com/arms-mbon/data_release_002,Eukaryota;Arthropoda;Insecta;Orthoptera;Acrididae;Yunnanacris;Yunnanacris yunnaneus,,Eukaryota,domain,ASV_210:0fa64099c78413c0355d3684de3ea10c805b65ac,NCBI:525572,ARMS_Getxo_G3_20200624_20201103_SF40_s1_r1
ARMS_Getxo_G3_20200624_20201103_SF40_s1_r1:ASV_244:2459f732f8586ab5c7b8f73ff9681d84791036dd,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_Getxo_G3_20200624_20201103,SAMEA10021258,2020-06-24/2020-11-03,2,DNA sequence reads,4136,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7127688,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2 | Midori v2 | swarm2; d = 10,Abra de Bilbao (http://marineregions.org/mrgid/17355),43.33843,-3.01483,ES,Getxo_G3,5.0,10.0,Marina; semi-industrial; 9.6 - Subtidal Muddy,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Sessile,https://github.com/arms-mbon/data_release_002,Eukaryota;Arthropoda;Hexanauplia;Sessilia;Balanidae;Perforatus;Perforatus perforatus,urn:lsid:marinespecies.org:taxname:535477,Perforatus perforatus,Species,ASV_244:2459f732f8586ab5c7b8f73ff9681d84791036dd,NCBI:1562161,ARMS_Getxo_G3_20200624_20201103_SF40_s1_r1
ARMS_Getxo_G3_20200624_20201103_SF40_s1_r1:ASV_284:3b8dc4d74f56964b2f20c6b5d74547f9b58020d3,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_Getxo_G3_20200624_20201103,SAMEA10021258,2020-06-24/2020-11-03,4,DNA sequence reads,4136,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7127688,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2 | Midori v2 | swarm2; d = 10,Abra de Bilbao (http://marineregions.org/mrgid/17355),43.33843,-3.01483,ES,Getxo_G3,5.0,10.0,Marina; semi-industrial; 9.6 - Subtidal Muddy,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Sessile,https://github.com/arms-mbon/data_release_002,Eukaryota;Bryozoa;Gymnolaemata;Cheilostomatida;Watersiporidae;Watersipora;Watersipora subtorquata,urn:lsid:marinespecies.org:taxname:110991,Watersipora,Genus,ASV_284:3b8dc4d74f56964b2f20c6b5d74547f9b58020d3,NCBI:193294,ARMS_Getxo_G3_20200624_20201103_SF40_s1_r1
ARMS_Getxo_G3_20200624_20201103_SF40_s1_r1:ASV_399:83d2d860ee7a3e339b40075f5eda9b1987df975c,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_Getxo_G3_20200624_20201103,SAMEA10021258,2020-06-24/2020-11-03,2,DNA sequence reads,4136,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7127688,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2 | Midori v2 | swarm2; d = 10,Abra de Bilbao (http://marineregions.org/mrgid/17355),43.33843,-3.01483,ES,Getxo_G3,5.0,10.0,Marina; semi-industrial; 9.6 - Subtidal Muddy,uncertain classification (not marine),Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Sessile,https://github.com/arms-mbon/data_release_002,Eukaryota;Nematoda;Chromadorea;Rhabditida;Heterakidae;Heterakis;Heterakis dispar,,Eukaryota,domain,ASV_399:83d2d860ee7a3e339b40075f5eda9b1987df975c,NCBI:596441,ARMS_Getxo_G3_20200624_20201103_SF40_s1_r1
ARMS_TZS_Angbat_20200608_20201117_MF100_ETOH_s1_r1:ASV_30:8a6aaec2f0803106613df91ee79911ada3f9cfb4,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_TZS_Angbat_20200608_20201117,SAMEA10020990,2020-06-08/2020-11-17,11,DNA sequence reads,24,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7125501,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2 | Midori v2 | swarm2; d = 10,Tammisaaren Ja Hangon Saariston Ja Pohjanpitäjänlahden Merensuojelualue (http://marineregions.org/mrgid/27436),59.841505,23.248879,FI,TZS_Angbat,4.0,4.0,Marine Protected Area; Long-Term Ecological Research Site; continuous hydrographic monitoring; protected; 9.4 - Subtidal Sandy,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_002,Eukaryota;Cnidaria;Hydrozoa;Leptothecata;Obeliidae;Obelia;Obelia longissima,urn:lsid:marinespecies.org:taxname:117389,Obelia longissima,Species,ASV_30:8a6aaec2f0803106613df91ee79911ada3f9cfb4,NCBI:32570,ARMS_TZS_Angbat_20200608_20201117_MF100_ETOH_s1_r1
ARMS_TZS_Angbat_20200608_20201117_MF100_ETOH_s1_r1:ASV_35:e1025484213fa24992c9f8301ed64d0ef8c6c71b,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_TZS_Angbat_20200608_20201117,SAMEA10020990,2020-06-08/2020-11-17,2,DNA sequence reads,24,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7125501,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2 | Midori v2 | swarm2; d = 10,Tammisaaren Ja Hangon Saariston Ja Pohjanpitäjänlahden Merensuojelualue (http://marineregions.org/mrgid/27436),59.841505,23.248879,FI,TZS_Angbat,4.0,4.0,Marine Protected Area; Long-Term Ecological Research Site; continuous hydrographic monitoring; protected; 9.4 - Subtidal Sandy,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_002,Eukaryota;Chordata;Actinopteri;Gobiiformes;Gobiidae;Gobiusculus;Gobiusculus flavescens,urn:lsid:marinespecies.org:taxname:126898,Gobiusculus flavescens,Species,ASV_35:e1025484213fa24992c9f8301ed64d0ef8c6c71b,NCBI:257540,ARMS_TZS_Angbat_20200608_20201117_MF100_ETOH_s1_r1
ARMS_TZS_Angbat_20200608_20201117_MF100_ETOH_s1_r1:ASV_39:5bf628ac4fba228a03d81385a0527c21a50fa83c,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_TZS_Angbat_20200608_20201117,SAMEA10020990,2020-06-08/2020-11-17,9,DNA sequence reads,24,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7125501,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2 | Midori v2 | swarm2; d = 10,Tammisaaren Ja Hangon Saariston Ja Pohjanpitäjänlahden Merensuojelualue (http://marineregions.org/mrgid/27436),59.841505,23.248879,FI,TZS_Angbat,4.0,4.0,Marine Protected Area; Long-Term Ecological Research Site; continuous hydrographic monitoring; protected; 9.4 - Subtidal Sandy,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_002,Eukaryota;Cnidaria;Anthozoa;Actiniaria;Sagartiidae;Sagartiogeton;Sagartiogeton laceratus,urn:lsid:marinespecies.org:taxname:1360,Actiniaria,Order,ASV_39:5bf628ac4fba228a03d81385a0527c21a50fa83c,NCBI:478420,ARMS_TZS_Angbat_20200608_20201117_MF100_ETOH_s1_r1
ARMS_TZS_Angbat_20200608_20201117_MF100_ETOH_s1_r1:ASV_124:24692810d99a3e4bea4f93e5ef498c750eef8e5d,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_TZS_Angbat_20200608_20201117,SAMEA10020990,2020-06-08/2020-11-17,2,DNA sequence reads,24,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7125501,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2 | Midori v2 | swarm2; d = 10,Tammisaaren Ja Hangon Saariston Ja Pohjanpitäjänlahden Merensuojelualue (http://marineregions.org/mrgid/27436),59.841505,23.248879,FI,TZS_Angbat,4.0,4.0,Marine Protected Area; Long-Term Ecological Research Site; continuous hydrographic monitoring; protected; 9.4 - Subtidal Sandy,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_002,Eukaryota;Annelida;Polychaeta;Phyllodocida;Syllidae;Myrianida;Myrianida prolifera,urn:lsid:marinespecies.org:taxname:238200,Myrianida prolifera,Species,ASV_124:24692810d99a3e4bea4f93e5ef498c750eef8e5d,NCBI:884656,ARMS_TZS_Angbat_20200608_20201117_MF100_ETOH_s1_r1
ARMS_TZS_Angbat_20200608_20201117_MF500_ETOH_s1_r1:ASV_30:8a6aaec2f0803106613df91ee79911ada3f9cfb4,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_TZS_Angbat_20200608_20201117,SAMEA10020993,2020-06-08/2020-11-17,5,DNA sequence reads,13,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7125504,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2 | Midori v2 | swarm2; d = 10,Tammisaaren Ja Hangon Saariston Ja Pohjanpitäjänlahden Merensuojelualue (http://marineregions.org/mrgid/27436),59.841505,23.248879,FI,TZS_Angbat,4.0,4.0,Marine Protected Area; Long-Term Ecological Research Site; continuous hydrographic monitoring; protected; 9.4 - Subtidal Sandy,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_002,Eukaryota;Cnidaria;Hydrozoa;Leptothecata;Obeliidae;Obelia;Obelia longissima,urn:lsid:marinespecies.org:taxname:117389,Obelia longissima,Species,ASV_30:8a6aaec2f0803106613df91ee79911ada3f9cfb4,NCBI:32570,ARMS_TZS_Angbat_20200608_20201117_MF500_ETOH_s1_r1
ARMS_TZS_Angbat_20200608_20201117_MF500_ETOH_s1_r1:ASV_35:e1025484213fa24992c9f8301ed64d0ef8c6c71b,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_TZS_Angbat_20200608_20201117,SAMEA10020993,2020-06-08/2020-11-17,3,DNA sequence reads,13,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7125504,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2 | Midori v2 | swarm2; d = 10,Tammisaaren Ja Hangon Saariston Ja Pohjanpitäjänlahden Merensuojelualue (http://marineregions.org/mrgid/27436),59.841505,23.248879,FI,TZS_Angbat,4.0,4.0,Marine Protected Area; Long-Term Ecological Research Site; continuous hydrographic monitoring; protected; 9.4 - Subtidal Sandy,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_002,Eukaryota;Chordata;Actinopteri;Gobiiformes;Gobiidae;Gobiusculus;Gobiusculus flavescens,urn:lsid:marinespecies.org:taxname:126898,Gobiusculus flavescens,Species,ASV_35:e1025484213fa24992c9f8301ed64d0ef8c6c71b,NCBI:257540,ARMS_TZS_Angbat_20200608_20201117_MF500_ETOH_s1_r1
