occurrenceID,basisOfRecord,institutionCode,datasetName,occurrenceStatus,eventID,materialSampleID,eventDate,organismQuantity,organismQuantityType,sampleSizeValue,sampleSizeUnit,samplingProtocol,associatedSequences,identificationReferences,identificationRemarks,locationID,decimalLatitude,decimalLongitude,countryCode,fieldNumber,minimumDepthInMeters,maximumDepthInMeters,habitat,occurrenceRemarks,eventRemarks,datasetID,verbatimIdentification,scientificNameID,scientificName,taxonRank,taxonId,taxonConceptID,catalogNumber
ARMS_BelgiumCoast_AJJBC89_20210225_20210819_MF500_s1_r1:Otu17,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_BelgiumCoast_AJJBC89_20210225_20210819,SAMEA115159712,2021-02-25/2021-08-19,25,DNA sequence reads,7029,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR12541288,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2% | PR2 v4.13 | VSEARCH v2.9.1; clustering similarity 97%,Belgian Part of the North Sea (http://marineregions.org/mrgid/26567),51.64971,2.789374,BE,BelgiumCoast_AJJBC89,20.815624,20.815624,Wind farm; semi-industrial; 9.5 - Subtidal Sandy-Mud,,Was a crate cover used when retrieving the unit: no; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_002,Main genome;Eukaryota;Opisthokonta;NA;NA;NA;NA;NA;NA;NA;NA,urn:lsid:marinespecies.org:taxname:1486561,Opisthokonta,Subkingdom,Otu17,NCBI:33154,ARMS_BelgiumCoast_AJJBC89_20210225_20210819_MF500_s1_r1
ARMS_Plymouth_MBA1B_20200717_20200922_SF40_s1_r1:Otu3,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_Plymouth_MBA1B_20200717_20200922,SAMEA115159765,2020-07-17/2020-09-22,4119,DNA sequence reads,7944,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR12541341,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2% | PR2 v4.13 | VSEARCH v2.9.1; clustering similarity 97%,Plymouth Sound (http://marineregions.org/mrgid/24206),50.3668,-4.1561,GB,Plymouth_MBA1B,2.0,2.0,Marina; semi-industrial; 9.5 - Subtidal Sandy-Mud,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Sessile,https://github.com/arms-mbon/data_release_002,Main genome;Eukaryota;Opisthokonta;Metazoa;Urochordata;Ascidiacea;Phallusia;NA;NA;NA;NA,urn:lsid:marinespecies.org:taxname:103485,Phallusia,Genus,Otu3,NCBI:56696,ARMS_Plymouth_MBA1B_20200717_20200922_SF40_s1_r1
ARMS_Plymouth_MBA1B_20200717_20200922_SF40_s1_r1:Otu390,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_Plymouth_MBA1B_20200717_20200922,SAMEA115159765,2020-07-17/2020-09-22,3,DNA sequence reads,7944,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR12541341,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2% | PR2 v4.13 | VSEARCH v2.9.1; clustering similarity 97%,Plymouth Sound (http://marineregions.org/mrgid/24206),50.3668,-4.1561,GB,Plymouth_MBA1B,2.0,2.0,Marina; semi-industrial; 9.5 - Subtidal Sandy-Mud,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Sessile,https://github.com/arms-mbon/data_release_002,Main genome;Eukaryota;Stramenopiles;Sagenista;Labyrinthulomycetes;Oblongichytrida;Oblongichytridiaceae;Oblongichytrium;NA;NA;NA,urn:lsid:marinespecies.org:taxname:590572,Oblongichytrium,Genus,Otu390,NCBI:420539,ARMS_Plymouth_MBA1B_20200717_20200922_SF40_s1_r1
ARMS_Plymouth_MBA1B_20200717_20200922_SF40_s1_r1:Otu392,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_Plymouth_MBA1B_20200717_20200922,SAMEA115159765,2020-07-17/2020-09-22,6,DNA sequence reads,7944,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR12541341,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2% | PR2 v4.13 | VSEARCH v2.9.1; clustering similarity 97%,Plymouth Sound (http://marineregions.org/mrgid/24206),50.3668,-4.1561,GB,Plymouth_MBA1B,2.0,2.0,Marina; semi-industrial; 9.5 - Subtidal Sandy-Mud,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Sessile,https://github.com/arms-mbon/data_release_002,Main genome;Eukaryota;Alveolata;Apicomplexa;Gregarinomorphea;Eugregarinorida;Lecudinidae;NA;NA;NA;NA,urn:lsid:marinespecies.org:taxname:562693,Lecudinidae,Family,Otu392,NCBI:158377,ARMS_Plymouth_MBA1B_20200717_20200922_SF40_s1_r1
ARMS_Plymouth_MBA1B_20200717_20200922_SF40_s1_r1:Otu399,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_Plymouth_MBA1B_20200717_20200922,SAMEA115159765,2020-07-17/2020-09-22,6,DNA sequence reads,7944,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR12541341,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2% | PR2 v4.13 | VSEARCH v2.9.1; clustering similarity 97%,Plymouth Sound (http://marineregions.org/mrgid/24206),50.3668,-4.1561,GB,Plymouth_MBA1B,2.0,2.0,Marina; semi-industrial; 9.5 - Subtidal Sandy-Mud,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Sessile,https://github.com/arms-mbon/data_release_002,Main genome;Eukaryota;Alveolata;Apicomplexa;Gregarinomorphea;Eugregarinorida;Lecudinidae;NA;NA;NA;NA,urn:lsid:marinespecies.org:taxname:562693,Lecudinidae,Family,Otu399,NCBI:158377,ARMS_Plymouth_MBA1B_20200717_20200922_SF40_s1_r1
ARMS_Plymouth_MBA1B_20200717_20200922_SF40_s1_r1:Otu719,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_Plymouth_MBA1B_20200717_20200922,SAMEA115159765,2020-07-17/2020-09-22,3,DNA sequence reads,7944,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR12541341,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2% | PR2 v4.13 | VSEARCH v2.9.1; clustering similarity 97%,Plymouth Sound (http://marineregions.org/mrgid/24206),50.3668,-4.1561,GB,Plymouth_MBA1B,2.0,2.0,Marina; semi-industrial; 9.5 - Subtidal Sandy-Mud,uncertain classification (not marine),Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Sessile,https://github.com/arms-mbon/data_release_002,Main genome;Eukaryota;Archaeplastida;Chlorophyta;Trebouxiophyceae;Microthamniales;Trebouxia;NA;NA;NA;NA,urn:lsid:marinespecies.org:taxname:600783,Trebouxia,Genus,Otu719,NCBI:13786,ARMS_Plymouth_MBA1B_20200717_20200922_SF40_s1_r1
ARMS_Plymouth_MBA1B_20200717_20200922_SF40_s1_r1:Otu868,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_Plymouth_MBA1B_20200717_20200922,SAMEA115159765,2020-07-17/2020-09-22,6,DNA sequence reads,7944,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR12541341,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2% | PR2 v4.13 | VSEARCH v2.9.1; clustering similarity 97%,Plymouth Sound (http://marineregions.org/mrgid/24206),50.3668,-4.1561,GB,Plymouth_MBA1B,2.0,2.0,Marina; semi-industrial; 9.5 - Subtidal Sandy-Mud,uncertain classification (not marine),Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Sessile,https://github.com/arms-mbon/data_release_002,Main genome;Eukaryota;Alveolata;Apicomplexa;Gregarinomorphea;Selenidium1;boccardiellae;NA;NA;NA;Selenidium1 boccardiellae,urn:lsid:marinespecies.org:taxname:22565,Apicomplexa,Subphylum,Otu868,NCBI:5794,ARMS_Plymouth_MBA1B_20200717_20200922_SF40_s1_r1
ARMS_Plymouth_MBA1B_20200717_20200922_SF40_s1_r1:Otu1612,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_Plymouth_MBA1B_20200717_20200922,SAMEA115159765,2020-07-17/2020-09-22,2,DNA sequence reads,7944,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR12541341,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2% | PR2 v4.13 | VSEARCH v2.9.1; clustering similarity 97%,Plymouth Sound (http://marineregions.org/mrgid/24206),50.3668,-4.1561,GB,Plymouth_MBA1B,2.0,2.0,Marina; semi-industrial; 9.5 - Subtidal Sandy-Mud,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Sessile,https://github.com/arms-mbon/data_release_002,Main genome;Eukaryota;Opisthokonta;Metazoa;Platyhelminthes;Turbellaria;Acoelomorpha;Postmecynostomum;pictum;NA;Postmecynostomum pictum,urn:lsid:marinespecies.org:taxname:142690,Postmecynostomum pictum,Species,Otu1612,NCBI:90926,ARMS_Plymouth_MBA1B_20200717_20200922_SF40_s1_r1
ARMS_Plymouth_MBA1B_20200717_20200922_SF40_s1_r1:Otu1462,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_Plymouth_MBA1B_20200717_20200922,SAMEA115159765,2020-07-17/2020-09-22,3,DNA sequence reads,7944,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR12541341,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2% | PR2 v4.13 | VSEARCH v2.9.1; clustering similarity 97%,Plymouth Sound (http://marineregions.org/mrgid/24206),50.3668,-4.1561,GB,Plymouth_MBA1B,2.0,2.0,Marina; semi-industrial; 9.5 - Subtidal Sandy-Mud,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Sessile,https://github.com/arms-mbon/data_release_002,Main genome;Eukaryota;Rhizaria;Cercozoa;Filosa-Thecofilosea;Ebriida;TAGIRI1-lineage;NA;NA;NA;NA,urn:lsid:marinespecies.org:taxname:591252,Ebriida,Order,Otu1462,NCBI:361424,ARMS_Plymouth_MBA1B_20200717_20200922_SF40_s1_r1
ARMS_Plymouth_MBA1B_20200717_20200922_SF40_s1_r1:Otu1595,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_Plymouth_MBA1B_20200717_20200922,SAMEA115159765,2020-07-17/2020-09-22,5,DNA sequence reads,7944,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR12541341,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2% | PR2 v4.13 | VSEARCH v2.9.1; clustering similarity 97%,Plymouth Sound (http://marineregions.org/mrgid/24206),50.3668,-4.1561,GB,Plymouth_MBA1B,2.0,2.0,Marina; semi-industrial; 9.5 - Subtidal Sandy-Mud,uncertain classification (not marine),Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Sessile,https://github.com/arms-mbon/data_release_002,Main genome;Eukaryota;Opisthokonta;Metazoa;Nematoda;Enoplea;NA;NA;NA;NA;NA,urn:lsid:marinespecies.org:taxname:834422,Enoplea,Class,Otu1595,NCBI:119088,ARMS_Plymouth_MBA1B_20200717_20200922_SF40_s1_r1
ARMS_Plymouth_MBA1B_20200717_20200922_SF40_s1_r1:Otu3501,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_Plymouth_MBA1B_20200717_20200922,SAMEA115159765,2020-07-17/2020-09-22,2,DNA sequence reads,7944,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR12541341,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2% | PR2 v4.13 | VSEARCH v2.9.1; clustering similarity 97%,Plymouth Sound (http://marineregions.org/mrgid/24206),50.3668,-4.1561,GB,Plymouth_MBA1B,2.0,2.0,Marina; semi-industrial; 9.5 - Subtidal Sandy-Mud,uncertain classification (not marine),Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Sessile,https://github.com/arms-mbon/data_release_002,Main genome;Eukaryota;Opisthokonta;Fungi;Cryptomycota;Cryptomycotina;NA;NA;NA;NA;NA,urn:lsid:marinespecies.org:taxname:707609,Rozellida,Order,Otu3501,NCBI:1031332,ARMS_Plymouth_MBA1B_20200717_20200922_SF40_s1_r1
ARMS_Plymouth_MBA1B_20200717_20200922_SF40_s1_r1:Otu3500,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_Plymouth_MBA1B_20200717_20200922,SAMEA115159765,2020-07-17/2020-09-22,2,DNA sequence reads,7944,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR12541341,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2% | PR2 v4.13 | VSEARCH v2.9.1; clustering similarity 97%,Plymouth Sound (http://marineregions.org/mrgid/24206),50.3668,-4.1561,GB,Plymouth_MBA1B,2.0,2.0,Marina; semi-industrial; 9.5 - Subtidal Sandy-Mud,uncertain classification (not marine),Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Sessile,https://github.com/arms-mbon/data_release_002,Main genome;Eukaryota;Opisthokonta;Fungi;Basidiomycota;Agaricomycotina;Tremellomycetes;NA;NA;NA;NA,urn:lsid:marinespecies.org:taxname:437249,Tremellomycetes,Class,Otu3500,NCBI:155616,ARMS_Plymouth_MBA1B_20200717_20200922_SF40_s1_r1
ARMS_Plymouth_MBA1B_20200717_20200922_SF40_s1_r1:Otu3503,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_Plymouth_MBA1B_20200717_20200922,SAMEA115159765,2020-07-17/2020-09-22,2,DNA sequence reads,7944,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR12541341,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2% | PR2 v4.13 | VSEARCH v2.9.1; clustering similarity 97%,Plymouth Sound (http://marineregions.org/mrgid/24206),50.3668,-4.1561,GB,Plymouth_MBA1B,2.0,2.0,Marina; semi-industrial; 9.5 - Subtidal Sandy-Mud,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Sessile,https://github.com/arms-mbon/data_release_002,Main genome;Eukaryota;Opisthokonta;Metazoa;Urochordata;NA;NA;NA;NA;NA;NA,urn:lsid:marinespecies.org:taxname:146420,Tunicata,Subphylum,Otu3503,NCBI:7712,ARMS_Plymouth_MBA1B_20200717_20200922_SF40_s1_r1
ARMS_Plymouth_MBA1B_20200717_20200922_SF40_s1_r1:Otu3502,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_Plymouth_MBA1B_20200717_20200922,SAMEA115159765,2020-07-17/2020-09-22,2,DNA sequence reads,7944,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR12541341,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2% | PR2 v4.13 | VSEARCH v2.9.1; clustering similarity 97%,Plymouth Sound (http://marineregions.org/mrgid/24206),50.3668,-4.1561,GB,Plymouth_MBA1B,2.0,2.0,Marina; semi-industrial; 9.5 - Subtidal Sandy-Mud,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Sessile,https://github.com/arms-mbon/data_release_002,Main genome;Eukaryota;Alveolata;Perkinsea;Perkinsida;NA;NA;NA;NA;NA;NA,urn:lsid:marinespecies.org:taxname:591142,Perkinsida,Order,Otu3502,NCBI:27998,ARMS_Plymouth_MBA1B_20200717_20200922_SF40_s1_r1
ARMS_Plymouth_MBA1B_20200717_20200922_SF40_s1_r1:Otu3505,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_Plymouth_MBA1B_20200717_20200922,SAMEA115159765,2020-07-17/2020-09-22,2,DNA sequence reads,7944,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR12541341,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2% | PR2 v4.13 | VSEARCH v2.9.1; clustering similarity 97%,Plymouth Sound (http://marineregions.org/mrgid/24206),50.3668,-4.1561,GB,Plymouth_MBA1B,2.0,2.0,Marina; semi-industrial; 9.5 - Subtidal Sandy-Mud,uncertain classification (not marine),Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Sessile,https://github.com/arms-mbon/data_release_002,Main genome;Eukaryota;Stramenopiles;Pseudofungi;Oomycota;Haliphthorales;NA;NA;NA;NA;NA,urn:lsid:marinespecies.org:taxname:22154,Oomycota,Phylum,Otu3505,NCBI:4762,ARMS_Plymouth_MBA1B_20200717_20200922_SF40_s1_r1
ARMS_Plymouth_MBA1B_20200717_20200922_SF40_s1_r1:Otu498,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_Plymouth_MBA1B_20200717_20200922,SAMEA115159765,2020-07-17/2020-09-22,9,DNA sequence reads,7944,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR12541341,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2% | PR2 v4.13 | VSEARCH v2.9.1; clustering similarity 97%,Plymouth Sound (http://marineregions.org/mrgid/24206),50.3668,-4.1561,GB,Plymouth_MBA1B,2.0,2.0,Marina; semi-industrial; 9.5 - Subtidal Sandy-Mud,uncertain classification (not marine),Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Sessile,https://github.com/arms-mbon/data_release_002,Main genome;Eukaryota;Opisthokonta;Fungi;Ascomycota;Pezizomycotina;NA;NA;NA;NA;NA,urn:lsid:marinespecies.org:taxname:437297,Pezizomycotina,Subphylum (Subdivision),Otu498,NCBI:147538,ARMS_Plymouth_MBA1B_20200717_20200922_SF40_s1_r1
ARMS_Plymouth_MBA1B_20200717_20200922_SF40_s1_r1:Otu253,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_Plymouth_MBA1B_20200717_20200922,SAMEA115159765,2020-07-17/2020-09-22,119,DNA sequence reads,7944,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR12541341,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2% | PR2 v4.13 | VSEARCH v2.9.1; clustering similarity 97%,Plymouth Sound (http://marineregions.org/mrgid/24206),50.3668,-4.1561,GB,Plymouth_MBA1B,2.0,2.0,Marina; semi-industrial; 9.5 - Subtidal Sandy-Mud,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Sessile,https://github.com/arms-mbon/data_release_002,Main genome;Eukaryota;Opisthokonta;Metazoa;Urochordata;NA;NA;NA;NA;NA;NA,urn:lsid:marinespecies.org:taxname:146420,Tunicata,Subphylum,Otu253,NCBI:7712,ARMS_Plymouth_MBA1B_20200717_20200922_SF40_s1_r1
ARMS_Plymouth_MBA1B_20200717_20200922_SF40_s1_r1:Otu252,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_Plymouth_MBA1B_20200717_20200922,SAMEA115159765,2020-07-17/2020-09-22,3,DNA sequence reads,7944,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR12541341,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2% | PR2 v4.13 | VSEARCH v2.9.1; clustering similarity 97%,Plymouth Sound (http://marineregions.org/mrgid/24206),50.3668,-4.1561,GB,Plymouth_MBA1B,2.0,2.0,Marina; semi-industrial; 9.5 - Subtidal Sandy-Mud,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Sessile,https://github.com/arms-mbon/data_release_002,Main genome;Eukaryota;Opisthokonta;Fungi;Ascomycota;Saccharomycotina;Saccharomycetales;NA;NA;NA;NA,urn:lsid:marinespecies.org:taxname:147580,Endomycetales,Order,Otu252,NCBI:4892,ARMS_Plymouth_MBA1B_20200717_20200922_SF40_s1_r1
ARMS_Plymouth_MBA1B_20200717_20200922_SF40_s1_r1:Otu1866,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_Plymouth_MBA1B_20200717_20200922,SAMEA115159765,2020-07-17/2020-09-22,2,DNA sequence reads,7944,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR12541341,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2% | PR2 v4.13 | VSEARCH v2.9.1; clustering similarity 97%,Plymouth Sound (http://marineregions.org/mrgid/24206),50.3668,-4.1561,GB,Plymouth_MBA1B,2.0,2.0,Marina; semi-industrial; 9.5 - Subtidal Sandy-Mud,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Sessile,https://github.com/arms-mbon/data_release_002,Main genome;Eukaryota;Alveolata;Chrompodellids;Colpodellidea;Colpodellida;Colpodellaceae;Colpodella;NA;NA;NA,urn:lsid:marinespecies.org:taxname:103341,Colpodella,Genus,Otu1866,NCBI:177938,ARMS_Plymouth_MBA1B_20200717_20200922_SF40_s1_r1
ARMS_Plymouth_MBA1B_20200717_20200922_SF40_s1_r1:Otu2369,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_Plymouth_MBA1B_20200717_20200922,SAMEA115159765,2020-07-17/2020-09-22,2,DNA sequence reads,7944,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR12541341,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2% | PR2 v4.13 | VSEARCH v2.9.1; clustering similarity 97%,Plymouth Sound (http://marineregions.org/mrgid/24206),50.3668,-4.1561,GB,Plymouth_MBA1B,2.0,2.0,Marina; semi-industrial; 9.5 - Subtidal Sandy-Mud,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Sessile,https://github.com/arms-mbon/data_release_002,Main genome;Eukaryota;Opisthokonta;Metazoa;Craniata;Teleostei;Scophthalmus;NA;NA;NA;NA,urn:lsid:marinespecies.org:taxname:126124,Scophthalmus,Genus,Otu2369,NCBI:52903,ARMS_Plymouth_MBA1B_20200717_20200922_SF40_s1_r1
