occurrenceID,basisOfRecord,institutionCode,datasetName,occurrenceStatus,eventID,materialSampleID,eventDate,organismQuantity,organismQuantityType,sampleSizeValue,sampleSizeUnit,samplingProtocol,associatedSequences,identificationReferences,identificationRemarks,locationID,decimalLatitude,decimalLongitude,countryCode,fieldNumber,minimumDepthInMeters,maximumDepthInMeters,habitat,occurrenceRemarks,eventRemarks,datasetID,verbatimIdentification,scientificNameID,scientificName,taxonRank,taxonId
ARMS_Limfjord_Red2_20191029_20201110_SF40_r1:Otu555,MaterialSample,ARMS-MBON,data_release_001,present,ARMS_Limfjord_Red2_20191029_20201110,ARMS_Limfjord_Red2_20191029_20201110_SF40_r1,2019-10-29/2020-11-10,13,DNA sequence reads,24964,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR9632086,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_001/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2%,42F9 (http://marineregions.org/mrgid/40806),56.89985,9.05663333,DK,Limfjord_Red2,4.0,4.0,Long-Term Ecological Research Site; LHI (Low human influence); 9.7 - Macroalgal/kelp,uncertain classification (not marine),Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Sessile,https://github.com/arms-mbon/data_release_001,Main genome;Eukaryota;Opisthokonta;Fungi;Chytridiomycota;Chytridiomycotina;Chytridiomycetes;Rhyzophidiales;NA;NA;NA,urn:lsid:marinespecies.org:taxname:172237,Chytridiomycetes,Class,Otu555
ARMS_Limfjord_Red2_20191029_20201110_SF40_r1:Otu174,MaterialSample,ARMS-MBON,data_release_001,present,ARMS_Limfjord_Red2_20191029_20201110,ARMS_Limfjord_Red2_20191029_20201110_SF40_r1,2019-10-29/2020-11-10,143,DNA sequence reads,24964,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR9632086,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_001/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2%,42F9 (http://marineregions.org/mrgid/40806),56.89985,9.05663333,DK,Limfjord_Red2,4.0,4.0,Long-Term Ecological Research Site; LHI (Low human influence); 9.7 - Macroalgal/kelp,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Sessile,https://github.com/arms-mbon/data_release_001,Main genome;Eukaryota;Alveolata;Apicomplexa;Coccidiomorphea;Marosporida;NA;NA;NA;NA;NA,no match,no match,no match,Otu174
ARMS_Limfjord_Red2_20191029_20201110_SF40_r1:Otu171,MaterialSample,ARMS-MBON,data_release_001,present,ARMS_Limfjord_Red2_20191029_20201110,ARMS_Limfjord_Red2_20191029_20201110_SF40_r1,2019-10-29/2020-11-10,34,DNA sequence reads,24964,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR9632086,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_001/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2%,42F9 (http://marineregions.org/mrgid/40806),56.89985,9.05663333,DK,Limfjord_Red2,4.0,4.0,Long-Term Ecological Research Site; LHI (Low human influence); 9.7 - Macroalgal/kelp,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Sessile,https://github.com/arms-mbon/data_release_001,Main genome;Eukaryota;Rhizaria;Cercozoa;Filosa-Thecofilosea;Cryomonadida;Protaspa-lineage;NA;NA;NA;NA,urn:lsid:marinespecies.org:taxname:591251,Cryomonadida,Order,Otu171
ARMS_Limfjord_Red2_20191029_20201110_SF40_r1:Otu173,MaterialSample,ARMS-MBON,data_release_001,present,ARMS_Limfjord_Red2_20191029_20201110,ARMS_Limfjord_Red2_20191029_20201110_SF40_r1,2019-10-29/2020-11-10,65,DNA sequence reads,24964,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR9632086,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_001/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2%,42F9 (http://marineregions.org/mrgid/40806),56.89985,9.05663333,DK,Limfjord_Red2,4.0,4.0,Long-Term Ecological Research Site; LHI (Low human influence); 9.7 - Macroalgal/kelp,uncertain classification (not marine),Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Sessile,https://github.com/arms-mbon/data_release_001,Main genome;Eukaryota;Alveolata;Dinoflagellata;Dinophyceae;NA;NA;NA;NA;NA;NA,urn:lsid:marinespecies.org:taxname:146203,Dinoflagellata,Infraphylum,Otu173
ARMS_Limfjord_Red2_20191029_20201110_SF40_r1:Otu784,MaterialSample,ARMS-MBON,data_release_001,present,ARMS_Limfjord_Red2_20191029_20201110,ARMS_Limfjord_Red2_20191029_20201110_SF40_r1,2019-10-29/2020-11-10,2,DNA sequence reads,24964,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR9632086,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_001/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2%,42F9 (http://marineregions.org/mrgid/40806),56.89985,9.05663333,DK,Limfjord_Red2,4.0,4.0,Long-Term Ecological Research Site; LHI (Low human influence); 9.7 - Macroalgal/kelp,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Sessile,https://github.com/arms-mbon/data_release_001,Main genome;Eukaryota;Opisthokonta;Mesomycetozoa;Ichthyosporea;Ichthyosphonida;Pseudoperkinsidae;NA;NA;NA;NA,urn:lsid:marinespecies.org:taxname:1476515,Ichthyophonidae,Family,Otu784
ARMS_Limfjord_Red2_20191029_20201110_SF40_r1:Otu763,MaterialSample,ARMS-MBON,data_release_001,present,ARMS_Limfjord_Red2_20191029_20201110,ARMS_Limfjord_Red2_20191029_20201110_SF40_r1,2019-10-29/2020-11-10,4,DNA sequence reads,24964,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR9632086,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_001/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2%,42F9 (http://marineregions.org/mrgid/40806),56.89985,9.05663333,DK,Limfjord_Red2,4.0,4.0,Long-Term Ecological Research Site; LHI (Low human influence); 9.7 - Macroalgal/kelp,uncertain classification (not marine),Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Sessile,https://github.com/arms-mbon/data_release_001,Main genome;Eukaryota;Alveolata;Dinoflagellata;Dinophyceae;NA;NA;NA;NA;NA;NA,urn:lsid:marinespecies.org:taxname:146203,Dinoflagellata,Infraphylum,Otu763
ARMS_Limfjord_Red2_20191029_20201110_SF40_r1:Otu304,MaterialSample,ARMS-MBON,data_release_001,present,ARMS_Limfjord_Red2_20191029_20201110,ARMS_Limfjord_Red2_20191029_20201110_SF40_r1,2019-10-29/2020-11-10,4,DNA sequence reads,24964,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR9632086,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_001/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2%,42F9 (http://marineregions.org/mrgid/40806),56.89985,9.05663333,DK,Limfjord_Red2,4.0,4.0,Long-Term Ecological Research Site; LHI (Low human influence); 9.7 - Macroalgal/kelp,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Sessile,https://github.com/arms-mbon/data_release_001,Main genome;Eukaryota;Stramenopiles;Sagenista;MAST-6;NA;NA;NA;NA;NA;NA,no match,no match,no match,Otu304
ARMS_Limfjord_Red2_20191029_20201110_SF40_r1:Otu72,MaterialSample,ARMS-MBON,data_release_001,present,ARMS_Limfjord_Red2_20191029_20201110,ARMS_Limfjord_Red2_20191029_20201110_SF40_r1,2019-10-29/2020-11-10,986,DNA sequence reads,24964,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR9632086,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_001/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2%,42F9 (http://marineregions.org/mrgid/40806),56.89985,9.05663333,DK,Limfjord_Red2,4.0,4.0,Long-Term Ecological Research Site; LHI (Low human influence); 9.7 - Macroalgal/kelp,uncertain classification (not marine),Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Sessile,https://github.com/arms-mbon/data_release_001,Main genome;Eukaryota;Alveolata;Dinoflagellata;Dinophyceae;NA;NA;NA;NA;NA;NA,urn:lsid:marinespecies.org:taxname:146203,Dinoflagellata,Infraphylum,Otu72
ARMS_Limfjord_Red2_20191029_20201110_SF40_r1:Otu34,MaterialSample,ARMS-MBON,data_release_001,present,ARMS_Limfjord_Red2_20191029_20201110,ARMS_Limfjord_Red2_20191029_20201110_SF40_r1,2019-10-29/2020-11-10,2,DNA sequence reads,24964,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR9632086,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_001/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2%,42F9 (http://marineregions.org/mrgid/40806),56.89985,9.05663333,DK,Limfjord_Red2,4.0,4.0,Long-Term Ecological Research Site; LHI (Low human influence); 9.7 - Macroalgal/kelp,uncertain classification (not marine),Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Sessile,https://github.com/arms-mbon/data_release_001,Main genome;Eukaryota;Alveolata;Ciliophora;Phyllopharyngea;Suctoria;NA;NA;NA;NA;NA,urn:lsid:marinespecies.org:taxname:162681,Suctoria,Subclass,Otu34
ARMS_Limfjord_Red2_20191029_20201110_SF40_r1:Otu1301,MaterialSample,ARMS-MBON,data_release_001,present,ARMS_Limfjord_Red2_20191029_20201110,ARMS_Limfjord_Red2_20191029_20201110_SF40_r1,2019-10-29/2020-11-10,3,DNA sequence reads,24964,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR9632086,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_001/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2%,42F9 (http://marineregions.org/mrgid/40806),56.89985,9.05663333,DK,Limfjord_Red2,4.0,4.0,Long-Term Ecological Research Site; LHI (Low human influence); 9.7 - Macroalgal/kelp,uncertain classification (not marine),Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Sessile,https://github.com/arms-mbon/data_release_001,Main genome;Eukaryota;Rhizaria;Cercozoa;Filosa-Imbricatea;Novel-Clade-2;NA;NA;NA;NA;NA,urn:lsid:marinespecies.org:taxname:591238,Imbricatea,Class,Otu1301
ARMS_Limfjord_Red2_20191029_20201110_SF40_r1:Otu1300,MaterialSample,ARMS-MBON,data_release_001,present,ARMS_Limfjord_Red2_20191029_20201110,ARMS_Limfjord_Red2_20191029_20201110_SF40_r1,2019-10-29/2020-11-10,3,DNA sequence reads,24964,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR9632086,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_001/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2%,42F9 (http://marineregions.org/mrgid/40806),56.89985,9.05663333,DK,Limfjord_Red2,4.0,4.0,Long-Term Ecological Research Site; LHI (Low human influence); 9.7 - Macroalgal/kelp,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Sessile,https://github.com/arms-mbon/data_release_001,Main genome;Eukaryota;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-II;NA;NA;NA;NA;NA,urn:lsid:marinespecies.org:taxname:146213,Syndiniales,Order,Otu1300
ARMS_Limfjord_Red2_20191029_20201110_SF40_r1:Otu579,MaterialSample,ARMS-MBON,data_release_001,present,ARMS_Limfjord_Red2_20191029_20201110,ARMS_Limfjord_Red2_20191029_20201110_SF40_r1,2019-10-29/2020-11-10,5,DNA sequence reads,24964,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR9632086,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_001/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2%,42F9 (http://marineregions.org/mrgid/40806),56.89985,9.05663333,DK,Limfjord_Red2,4.0,4.0,Long-Term Ecological Research Site; LHI (Low human influence); 9.7 - Macroalgal/kelp,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Sessile,https://github.com/arms-mbon/data_release_001,Main genome;Eukaryota;Opisthokonta;Metazoa;Cnidaria;Hydrozoa;Opercularella;NA;NA;NA;NA,urn:lsid:marinespecies.org:taxname:117044,Opercularella,Genus,Otu579
ARMS_Limfjord_Red2_20191029_20201110_SF40_r1:Otu1015,MaterialSample,ARMS-MBON,data_release_001,present,ARMS_Limfjord_Red2_20191029_20201110,ARMS_Limfjord_Red2_20191029_20201110_SF40_r1,2019-10-29/2020-11-10,3,DNA sequence reads,24964,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR9632086,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_001/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2%,42F9 (http://marineregions.org/mrgid/40806),56.89985,9.05663333,DK,Limfjord_Red2,4.0,4.0,Long-Term Ecological Research Site; LHI (Low human influence); 9.7 - Macroalgal/kelp,uncertain classification (not marine),Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Sessile,https://github.com/arms-mbon/data_release_001,Main genome;Eukaryota;Opisthokonta;Fungi;Ascomycota;Pezizomycotina;NA;NA;NA;NA;NA,urn:lsid:marinespecies.org:taxname:437297,Pezizomycotina,Subphylum (Subdivision),Otu1015
ARMS_Limfjord_Red2_20191029_20201110_SF40_r1:Otu1019,MaterialSample,ARMS-MBON,data_release_001,present,ARMS_Limfjord_Red2_20191029_20201110,ARMS_Limfjord_Red2_20191029_20201110_SF40_r1,2019-10-29/2020-11-10,3,DNA sequence reads,24964,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR9632086,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_001/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2%,42F9 (http://marineregions.org/mrgid/40806),56.89985,9.05663333,DK,Limfjord_Red2,4.0,4.0,Long-Term Ecological Research Site; LHI (Low human influence); 9.7 - Macroalgal/kelp,uncertain classification (not marine),Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Sessile,https://github.com/arms-mbon/data_release_001,Main genome;Eukaryota;Opisthokonta;Fungi;Basidiomycota;Agaricomycotina;Agaricomycetes;NA;NA;NA;NA,urn:lsid:marinespecies.org:taxname:426217,Agaricomycetes,Class,Otu1019
ARMS_Limfjord_Red2_20191029_20201110_SF40_r1:Otu573,MaterialSample,ARMS-MBON,data_release_001,present,ARMS_Limfjord_Red2_20191029_20201110,ARMS_Limfjord_Red2_20191029_20201110_SF40_r1,2019-10-29/2020-11-10,11,DNA sequence reads,24964,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR9632086,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_001/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2%,42F9 (http://marineregions.org/mrgid/40806),56.89985,9.05663333,DK,Limfjord_Red2,4.0,4.0,Long-Term Ecological Research Site; LHI (Low human influence); 9.7 - Macroalgal/kelp,uncertain classification (not marine),Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Sessile,https://github.com/arms-mbon/data_release_001,Main genome;Eukaryota;Archaeplastida;Streptophyta;Embryophyceae;NA;NA;NA;NA;NA;NA,urn:lsid:marinespecies.org:taxname:536191,Streptophyta,Infrakingdom,Otu573
ARMS_Limfjord_Red2_20191029_20201110_SF40_r1:Otu752,MaterialSample,ARMS-MBON,data_release_001,present,ARMS_Limfjord_Red2_20191029_20201110,ARMS_Limfjord_Red2_20191029_20201110_SF40_r1,2019-10-29/2020-11-10,10,DNA sequence reads,24964,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR9632086,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_001/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2%,42F9 (http://marineregions.org/mrgid/40806),56.89985,9.05663333,DK,Limfjord_Red2,4.0,4.0,Long-Term Ecological Research Site; LHI (Low human influence); 9.7 - Macroalgal/kelp,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Sessile,https://github.com/arms-mbon/data_release_001,Main genome;Eukaryota;Archaeplastida;Chlorophyta;Mamiellophyceae;Dolichomastigales;Crustomastigaceae;Crustomastix;NA;NA;NA,urn:lsid:marinespecies.org:taxname:369536,Crustomastix,Genus,Otu752
ARMS_Limfjord_Red2_20191029_20201110_SF40_r1:Otu209,MaterialSample,ARMS-MBON,data_release_001,present,ARMS_Limfjord_Red2_20191029_20201110,ARMS_Limfjord_Red2_20191029_20201110_SF40_r1,2019-10-29/2020-11-10,27,DNA sequence reads,24964,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR9632086,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_001/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2%,42F9 (http://marineregions.org/mrgid/40806),56.89985,9.05663333,DK,Limfjord_Red2,4.0,4.0,Long-Term Ecological Research Site; LHI (Low human influence); 9.7 - Macroalgal/kelp,uncertain classification (not marine),Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Sessile,https://github.com/arms-mbon/data_release_001,Main genome;Eukaryota;Stramenopiles;Pseudofungi;MAST-1;MAST-1C;NA;NA;NA;NA;NA,urn:lsid:marinespecies.org:taxname:368898,Heterokonta,Infrakingdom,Otu209
ARMS_Limfjord_Red2_20191029_20201110_SF40_r1:Otu200,MaterialSample,ARMS-MBON,data_release_001,present,ARMS_Limfjord_Red2_20191029_20201110,ARMS_Limfjord_Red2_20191029_20201110_SF40_r1,2019-10-29/2020-11-10,41,DNA sequence reads,24964,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR9632086,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_001/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2%,42F9 (http://marineregions.org/mrgid/40806),56.89985,9.05663333,DK,Limfjord_Red2,4.0,4.0,Long-Term Ecological Research Site; LHI (Low human influence); 9.7 - Macroalgal/kelp,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Sessile,https://github.com/arms-mbon/data_release_001,Main genome;Eukaryota;Rhizaria;Cercozoa;Filosa-Imbricatea;Euglyphida;Paulinellidae;NA;NA;NA;NA,urn:lsid:marinespecies.org:taxname:136745,Paulinellidae,Family,Otu200
