occurrenceID,basisOfRecord,institutionCode,datasetName,occurrenceStatus,eventID,materialSampleID,eventDate,organismQuantity,organismQuantityType,sampleSizeValue,sampleSizeUnit,samplingProtocol,associatedSequences,identificationReferences,identificationRemarks,locationID,decimalLatitude,decimalLongitude,countryCode,fieldNumber,minimumDepthInMeters,maximumDepthInMeters,habitat,occurrenceRemarks,eventRemarks,datasetID,verbatimIdentification,scientificNameID,scientificName,taxonRank,taxonId
ARMS_BelgiumCoast_AZBE1_20190924_20200303_MF100_r1:ASV_2388:1748d000d61c03277a75af075cda47f2a7ad3129,MaterialSample,ARMS-MBON,data_release_001,present,ARMS_BelgiumCoast_AZBE1_20190924_20200303,ARMS_BelgiumCoast_AZBE1_20190924_20200303_MF100_r1,2019-09-24/2020-03-03,2,DNA sequence reads,42,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7125498,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_001/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2,Belgian Part of the North Sea (http://marineregions.org/mrgid/26567),51.364298,3.20701,BE,BelgiumCoast_AZBE1,7.0,7.0,Marina; semi-industrial; 9.5 - Subtidal Sandy-Mud,,Was a crate cover used when retrieving the unit: no; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_001,Eukaryota;Cnidaria;Anthozoa;Corallimorphariag;Corallimorphidae;Corallimorphus;Corallimorphus,no match,no match,no match,ASV_2388:1748d000d61c03277a75af075cda47f2a7ad3129
ARMS_Vigo_TorallaA_20180607_20180924_MF100_ETOH_r1:ASV_176:4ac1f449a0333bd4ba2d4c3ff4df9aa0801a8052,MaterialSample,ARMS-MBON,data_release_001,present,ARMS_Vigo_TorallaA_20180607_20180924,ARMS_Vigo_TorallaA_20180607_20180924_MF100_ETOH_r1,2018-06-07/2018-09-24,154,DNA sequence reads,608,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7127712,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_001/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2,13E1 (http://marineregions.org/mrgid/40020),42.2284,-8.7787,ES,Vigo_TorallaA,12.0,12.0,Industrial port; industrial; 9.4 - Subtidal Sandy,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_001,Eukaryota;Echinodermata;Ophiuroidea;Ophiuridag;Ophiocomidae;Ophiocomina;Ophiocomina,no match,no match,no match,ASV_176:4ac1f449a0333bd4ba2d4c3ff4df9aa0801a8052
ARMS_Vigo_TorallaA_20180607_20180924_MF100_ETOH_r1:ASV_124:21a64c8ee054e3d72c5a5971756d706c6f4477e7,MaterialSample,ARMS-MBON,data_release_001,present,ARMS_Vigo_TorallaA_20180607_20180924,ARMS_Vigo_TorallaA_20180607_20180924_MF100_ETOH_r1,2018-06-07/2018-09-24,2,DNA sequence reads,608,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7127712,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_001/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2,13E1 (http://marineregions.org/mrgid/40020),42.2284,-8.7787,ES,Vigo_TorallaA,12.0,12.0,Industrial port; industrial; 9.4 - Subtidal Sandy,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_001,Eukaryota;Chordata;Actinopteri;Gobiiformesg;Gobiidae;Rhinogobius;Rhinogobius,no match,no match,no match,ASV_124:21a64c8ee054e3d72c5a5971756d706c6f4477e7
ARMS_Vigo_TorallaA_20180607_20180924_MF100_ETOH_r1:ASV_80:0616e341dc5632277e26b48b8e8a068ed3a1bf7e,MaterialSample,ARMS-MBON,data_release_001,present,ARMS_Vigo_TorallaA_20180607_20180924,ARMS_Vigo_TorallaA_20180607_20180924_MF100_ETOH_r1,2018-06-07/2018-09-24,3,DNA sequence reads,608,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7127712,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_001/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2,13E1 (http://marineregions.org/mrgid/40020),42.2284,-8.7787,ES,Vigo_TorallaA,12.0,12.0,Industrial port; industrial; 9.4 - Subtidal Sandy,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_001,Eukaryota;Chordata;Aves;Tinamiformesg;Tinamidae;Eudromia;Eudromia,no match,no match,no match,ASV_80:0616e341dc5632277e26b48b8e8a068ed3a1bf7e
ARMS_Vigo_TorallaA_20180607_20180924_MF100_ETOH_r1:ASV_62:f5b7b11e71b99e726a46aa94f4b381ddd70604b4,MaterialSample,ARMS-MBON,data_release_001,present,ARMS_Vigo_TorallaA_20180607_20180924,ARMS_Vigo_TorallaA_20180607_20180924_MF100_ETOH_r1,2018-06-07/2018-09-24,6,DNA sequence reads,608,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7127712,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_001/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2,13E1 (http://marineregions.org/mrgid/40020),42.2284,-8.7787,ES,Vigo_TorallaA,12.0,12.0,Industrial port; industrial; 9.4 - Subtidal Sandy,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_001,Eukaryota;Annelida;Polychaeta;Terebellidag;Terebellidae;Artacama;Artacama,no match,no match,no match,ASV_62:f5b7b11e71b99e726a46aa94f4b381ddd70604b4
ARMS_Vigo_TorallaA_20180607_20180924_MF100_ETOH_r1:ASV_47:3dc391ea8be0ed3e422f65277616b61bfd1c8c38,MaterialSample,ARMS-MBON,data_release_001,present,ARMS_Vigo_TorallaA_20180607_20180924,ARMS_Vigo_TorallaA_20180607_20180924_MF100_ETOH_r1,2018-06-07/2018-09-24,12,DNA sequence reads,608,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7127712,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_001/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2,13E1 (http://marineregions.org/mrgid/40020),42.2284,-8.7787,ES,Vigo_TorallaA,12.0,12.0,Industrial port; industrial; 9.4 - Subtidal Sandy,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_001,Eukaryota;Annelida;Polychaeta;Phyllodocidag;Polynoidae;Harmothoe;Harmothoe,no match,no match,no match,ASV_47:3dc391ea8be0ed3e422f65277616b61bfd1c8c38
ARMS_Vigo_TorallaA_20180607_20180924_MF100_ETOH_r1:ASV_53:69c25a4fade37e833120af5d52b477f4d852cce6,MaterialSample,ARMS-MBON,data_release_001,present,ARMS_Vigo_TorallaA_20180607_20180924,ARMS_Vigo_TorallaA_20180607_20180924_MF100_ETOH_r1,2018-06-07/2018-09-24,17,DNA sequence reads,608,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7127712,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_001/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2,13E1 (http://marineregions.org/mrgid/40020),42.2284,-8.7787,ES,Vigo_TorallaA,12.0,12.0,Industrial port; industrial; 9.4 - Subtidal Sandy,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_001,Eukaryota;Arthropoda;Insecta;Dipterag;Syrphidae;Doros;Doros,no match,no match,no match,ASV_53:69c25a4fade37e833120af5d52b477f4d852cce6
ARMS_Vigo_TorallaA_20180607_20180924_MF100_ETOH_r1:ASV_88:09a3e70b45663e79f9b2c9eac340d39e9f57d7ef,MaterialSample,ARMS-MBON,data_release_001,present,ARMS_Vigo_TorallaA_20180607_20180924,ARMS_Vigo_TorallaA_20180607_20180924_MF100_ETOH_r1,2018-06-07/2018-09-24,9,DNA sequence reads,608,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7127712,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_001/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2,13E1 (http://marineregions.org/mrgid/40020),42.2284,-8.7787,ES,Vigo_TorallaA,12.0,12.0,Industrial port; industrial; 9.4 - Subtidal Sandy,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_001,Eukaryota;Arthropoda;Hexanauplia;Sessiliag;Balanidae;Perforatus;Perforatus,no match,no match,no match,ASV_88:09a3e70b45663e79f9b2c9eac340d39e9f57d7ef
ARMS_Vigo_TorallaA_20180607_20180924_MF100_ETOH_r1:ASV_18:72c36ff794a8251960f6221e8af490e4fb63f23d,MaterialSample,ARMS-MBON,data_release_001,present,ARMS_Vigo_TorallaA_20180607_20180924,ARMS_Vigo_TorallaA_20180607_20180924_MF100_ETOH_r1,2018-06-07/2018-09-24,47,DNA sequence reads,608,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7127712,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_001/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2,13E1 (http://marineregions.org/mrgid/40020),42.2284,-8.7787,ES,Vigo_TorallaA,12.0,12.0,Industrial port; industrial; 9.4 - Subtidal Sandy,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_001,Eukaryota;Annelida;Polychaeta;Phyllodocidag;Hesionidae;Syllidia;Syllidia,no match,no match,no match,ASV_18:72c36ff794a8251960f6221e8af490e4fb63f23d
ARMS_Vigo_TorallaA_20180607_20180924_MF500_ETOH_r1:ASV_247:9385de33134e3a710113de3a15f61b2971c1718a,MaterialSample,ARMS-MBON,data_release_001,present,ARMS_Vigo_TorallaA_20180607_20180924,ARMS_Vigo_TorallaA_20180607_20180924_MF500_ETOH_r1,2018-06-07/2018-09-24,2,DNA sequence reads,1220,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7127713,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_001/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2,13E1 (http://marineregions.org/mrgid/40020),42.2284,-8.7787,ES,Vigo_TorallaA,12.0,12.0,Industrial port; industrial; 9.4 - Subtidal Sandy,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_001,Eukaryota;Arthropoda;Malacostraca;Decapodag;Porcellanidae;Pisidia;Pisidia,no match,no match,no match,ASV_247:9385de33134e3a710113de3a15f61b2971c1718a
ARMS_Vigo_TorallaA_20180607_20180924_MF500_ETOH_r1:ASV_320:ef995bf2bce839bddf2ed950d74eade0b952f91f,MaterialSample,ARMS-MBON,data_release_001,present,ARMS_Vigo_TorallaA_20180607_20180924,ARMS_Vigo_TorallaA_20180607_20180924_MF500_ETOH_r1,2018-06-07/2018-09-24,2,DNA sequence reads,1220,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7127713,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_001/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2,13E1 (http://marineregions.org/mrgid/40020),42.2284,-8.7787,ES,Vigo_TorallaA,12.0,12.0,Industrial port; industrial; 9.4 - Subtidal Sandy,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_001,Eukaryota;Ectocarpales;Phaeophyceae,no match,no match,no match,ASV_320:ef995bf2bce839bddf2ed950d74eade0b952f91f
ARMS_Vigo_TorallaA_20180607_20180924_MF500_ETOH_r1:ASV_1651:0e83a7d685908cf62329ba02b4efa643d063993c,MaterialSample,ARMS-MBON,data_release_001,present,ARMS_Vigo_TorallaA_20180607_20180924,ARMS_Vigo_TorallaA_20180607_20180924_MF500_ETOH_r1,2018-06-07/2018-09-24,2,DNA sequence reads,1220,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7127713,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_001/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2,13E1 (http://marineregions.org/mrgid/40020),42.2284,-8.7787,ES,Vigo_TorallaA,12.0,12.0,Industrial port; industrial; 9.4 - Subtidal Sandy,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_001,Eukaryota;Chordata;Actinopteri;Lophiiformesg;Brachionichthyidae;Brachionichthys;Brachionichthys,no match,no match,no match,ASV_1651:0e83a7d685908cf62329ba02b4efa643d063993c
ARMS_Vigo_TorallaA_20180607_20180924_MF500_ETOH_r1:ASV_1704:0f0d27b643dc5c605f9b258e7d401c3ca342428c,MaterialSample,ARMS-MBON,data_release_001,present,ARMS_Vigo_TorallaA_20180607_20180924,ARMS_Vigo_TorallaA_20180607_20180924_MF500_ETOH_r1,2018-06-07/2018-09-24,2,DNA sequence reads,1220,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7127713,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_001/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2,13E1 (http://marineregions.org/mrgid/40020),42.2284,-8.7787,ES,Vigo_TorallaA,12.0,12.0,Industrial port; industrial; 9.4 - Subtidal Sandy,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_001,Eukaryota;Porifera;Calcarea;Lithonidag;Petrobionidae;Petrobiona;Petrobiona,no match,no match,no match,ASV_1704:0f0d27b643dc5c605f9b258e7d401c3ca342428c
ARMS_Vigo_TorallaA_20180607_20180924_MF500_ETOH_r1:ASV_2522:18d20e02a67fc44b33bd9660dbf4dae6d0c40626,MaterialSample,ARMS-MBON,data_release_001,present,ARMS_Vigo_TorallaA_20180607_20180924,ARMS_Vigo_TorallaA_20180607_20180924_MF500_ETOH_r1,2018-06-07/2018-09-24,2,DNA sequence reads,1220,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7127713,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_001/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2,13E1 (http://marineregions.org/mrgid/40020),42.2284,-8.7787,ES,Vigo_TorallaA,12.0,12.0,Industrial port; industrial; 9.4 - Subtidal Sandy,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_001,Eukaryota;Chordata;Mammalia;Perissodactylag;Equidae;Equus;Equus,no match,no match,no match,ASV_2522:18d20e02a67fc44b33bd9660dbf4dae6d0c40626
ARMS_Vigo_TorallaA_20180607_20180924_MF500_ETOH_r1:ASV_3410:24728229482bebfd48310806c90d9ff87afbb595,MaterialSample,ARMS-MBON,data_release_001,present,ARMS_Vigo_TorallaA_20180607_20180924,ARMS_Vigo_TorallaA_20180607_20180924_MF500_ETOH_r1,2018-06-07/2018-09-24,2,DNA sequence reads,1220,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7127713,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_001/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2,13E1 (http://marineregions.org/mrgid/40020),42.2284,-8.7787,ES,Vigo_TorallaA,12.0,12.0,Industrial port; industrial; 9.4 - Subtidal Sandy,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_001,Eukaryota;Chordata;Aves;Galliformesg;Phasianidae;Haematortyx;Haematortyx,no match,no match,no match,ASV_3410:24728229482bebfd48310806c90d9ff87afbb595
ARMS_Vigo_TorallaA_20180607_20180924_MF500_ETOH_r1:ASV_3519:25f2c37d52acd17401127ff7bd9e0aa00ac80f0b,MaterialSample,ARMS-MBON,data_release_001,present,ARMS_Vigo_TorallaA_20180607_20180924,ARMS_Vigo_TorallaA_20180607_20180924_MF500_ETOH_r1,2018-06-07/2018-09-24,2,DNA sequence reads,1220,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7127713,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_001/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2,13E1 (http://marineregions.org/mrgid/40020),42.2284,-8.7787,ES,Vigo_TorallaA,12.0,12.0,Industrial port; industrial; 9.4 - Subtidal Sandy,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_001,Eukaryota;Chordata;Aves;Passeriformesg;Turdidae;Turdus;Turdus,no match,no match,no match,ASV_3519:25f2c37d52acd17401127ff7bd9e0aa00ac80f0b
ARMS_Vigo_TorallaA_20180607_20180924_MF500_ETOH_r1:ASV_4658:34a3f16fea6591a09e4d743b5140a96610fd0607,MaterialSample,ARMS-MBON,data_release_001,present,ARMS_Vigo_TorallaA_20180607_20180924,ARMS_Vigo_TorallaA_20180607_20180924_MF500_ETOH_r1,2018-06-07/2018-09-24,2,DNA sequence reads,1220,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7127713,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_001/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2,13E1 (http://marineregions.org/mrgid/40020),42.2284,-8.7787,ES,Vigo_TorallaA,12.0,12.0,Industrial port; industrial; 9.4 - Subtidal Sandy,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_001,Eukaryota;Rhodophyta;Florideophyceae;Bonnemaisonialesg;Bonnemaisoniaceae;Asparagopsis;Asparagopsis,no match,no match,no match,ASV_4658:34a3f16fea6591a09e4d743b5140a96610fd0607
ARMS_Vigo_TorallaA_20180607_20180924_MF500_ETOH_r1:ASV_4805:368ad0849d6f60005c24dff3add7bf5b691c3708,MaterialSample,ARMS-MBON,data_release_001,present,ARMS_Vigo_TorallaA_20180607_20180924,ARMS_Vigo_TorallaA_20180607_20180924_MF500_ETOH_r1,2018-06-07/2018-09-24,2,DNA sequence reads,1220,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7127713,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_001/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2,13E1 (http://marineregions.org/mrgid/40020),42.2284,-8.7787,ES,Vigo_TorallaA,12.0,12.0,Industrial port; industrial; 9.4 - Subtidal Sandy,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_001,Eukaryota;Chordata;Aves;Coraciiformesg;Todidae;Todus;Todus,no match,no match,no match,ASV_4805:368ad0849d6f60005c24dff3add7bf5b691c3708
ARMS_Vigo_TorallaA_20180607_20180924_MF500_ETOH_r1:ASV_5386:3dcc60fa2c46ca5686f10b60d2bf4cd8ed55487e,MaterialSample,ARMS-MBON,data_release_001,present,ARMS_Vigo_TorallaA_20180607_20180924,ARMS_Vigo_TorallaA_20180607_20180924_MF500_ETOH_r1,2018-06-07/2018-09-24,2,DNA sequence reads,1220,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7127713,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_001/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2,13E1 (http://marineregions.org/mrgid/40020),42.2284,-8.7787,ES,Vigo_TorallaA,12.0,12.0,Industrial port; industrial; 9.4 - Subtidal Sandy,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_001,Eukaryota;Chordata;Actinopteri;Clupeiformesg;Clupeidae;Clupanodon;Clupanodon,no match,no match,no match,ASV_5386:3dcc60fa2c46ca5686f10b60d2bf4cd8ed55487e
ARMS_Vigo_TorallaA_20180607_20180924_MF500_ETOH_r1:ASV_7133:557b78f9994d0f8bdb101d7441fbd7f6a944d533,MaterialSample,ARMS-MBON,data_release_001,present,ARMS_Vigo_TorallaA_20180607_20180924,ARMS_Vigo_TorallaA_20180607_20180924_MF500_ETOH_r1,2018-06-07/2018-09-24,2,DNA sequence reads,1220,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7127713,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_001/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2,13E1 (http://marineregions.org/mrgid/40020),42.2284,-8.7787,ES,Vigo_TorallaA,12.0,12.0,Industrial port; industrial; 9.4 - Subtidal Sandy,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_001,Eukaryota;Ectocarpales;Phaeophyceae,no match,no match,no match,ASV_7133:557b78f9994d0f8bdb101d7441fbd7f6a944d533
ARMS_Vigo_TorallaA_20180607_20180924_MF500_ETOH_r1:ASV_10318:80d54169bbdc572f31be78ff5757bd5883017020,MaterialSample,ARMS-MBON,data_release_001,present,ARMS_Vigo_TorallaA_20180607_20180924,ARMS_Vigo_TorallaA_20180607_20180924_MF500_ETOH_r1,2018-06-07/2018-09-24,2,DNA sequence reads,1220,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7127713,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_001/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2,13E1 (http://marineregions.org/mrgid/40020),42.2284,-8.7787,ES,Vigo_TorallaA,12.0,12.0,Industrial port; industrial; 9.4 - Subtidal Sandy,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_001,Eukaryota;Chordata;Actinopteri;Anguilliformesg;Protanguillidae;Protanguilla;Protanguilla,no match,no match,no match,ASV_10318:80d54169bbdc572f31be78ff5757bd5883017020
